gamePk,team_name,norm_x,period_1_side
2019020910,Dallas Stars,-35.75,right
2019020910,Ottawa Senators,46.0,left
2019020911,Columbus Blue Jackets,-61.0,right
2019020911,New Jersey Devils,32.0,left
2019020912,Nashville Predators,-7.0,left
2019020912,St. Louis Blues,-49.5,right
2019020913,Buffalo Sabres,38.0,left
2019020913,Toronto Maple Leafs,-36.0,right
2019020914,Chicago Blackhawks,32.0,left
2019020914,Winnipeg Jets,-0.0,right
2019020915,Anaheim Ducks,33.0,left
2019020915,Calgary Flames,-46.0,right
2019020916,Arizona Coyotes,33.0,left
2019020916,New York Islanders,-43.0,right
2019020917,Florida Panthers,-26.0,right
2019020917,San Jose Sharks,36.0,left
2019020918,Vegas Golden Knights,-10.5,right
2019020918,Washington Capitals,52.5,left
2019020919,Colorado Avalanche,-40.25,right
2019020919,Tampa Bay Lightning,5.25,left
2019020920,Columbus Blue Jackets,33.0,left
2019020920,Philadelphia Flyers,23.5,right
2019020921,Pittsburgh Penguins,35.0,left
2019020921,Toronto Maple Leafs,-54.5,right
2019020922,Buffalo Sabres,-41.0,right
2019020922,Ottawa Senators,30.5,left
2019020923,Detroit Red Wings,-37.0,right
2019020923,Montréal Canadiens,28.0,left
2019020924,New Jersey Devils,1.0,right
2019020924,St. Louis Blues,13.5,left
2019020925,Carolina Hurricanes,-44.0,right
2019020925,Nashville Predators,0.0,left
2019020926,Los Angeles Kings,32.0,left
2019020926,Winnipeg Jets,-36.0,right
2019020927,Chicago Blackhawks,-40.0,right
2019020927,New York Rangers,41.0,left
2019020928,Arizona Coyotes,37.0,left
2019020928,Dallas Stars,-14.0,right
2019020929,Boston Bruins,-36.0,right
2019020929,Edmonton Oilers,-29.0,left
2019020930,Colorado Avalanche,-33.0,right
2019020930,New York Islanders,-26.0,left
2019020931,Anaheim Ducks,46.5,left
2019020931,Florida Panthers,0.0,right
2019020932,Minnesota Wild,34.5,left
2019020932,Vancouver Canucks,-39.0,right
2019020933,Pittsburgh Penguins,34.0,left
2019020933,Toronto Maple Leafs,-25.5,right
2019020934,New Jersey Devils,22.0,left
2019020934,San Jose Sharks,-38.5,right
2019020935,Montréal Canadiens,22.5,left
2019020935,Washington Capitals,-4.75,right
2019020936,Columbus Blue Jackets,43.0,left
2019020936,Philadelphia Flyers,-7.0,right
2019020937,Ottawa Senators,35.0,left
2019020937,Winnipeg Jets,20.0,right
2019020938,Arizona Coyotes,-3.5,right
2019020938,St. Louis Blues,42.0,left
2019020939,Tampa Bay Lightning,40.0,left
2019020939,Vegas Golden Knights,-20.0,right
2019020940,Florida Panthers,-2.0,left
2019020940,Los Angeles Kings,-38.5,right
2019020941,Detroit Red Wings,-26.0,right
2019020941,New York Islanders,49.0,left
2019020942,Carolina Hurricanes,-29.0,right
2019020942,New York Rangers,35.0,left
2019020943,Chicago Blackhawks,-35.5,right
2019020943,Nashville Predators,45.0,left
2019020944,Dallas Stars,-29.5,right
2019020944,St. Louis Blues,-0.0,left
2019020945,Boston Bruins,0.0,left
2019020945,Calgary Flames,-36.0,right
2019020946,Edmonton Oilers,-10.0,left
2019020946,Minnesota Wild,-40.0,right
2019020947,Anaheim Ducks,-26.5,left
2019020947,Colorado Avalanche,-37.0,right
2019020948,New Jersey Devils,36.5,left
2019020948,Washington Capitals,-39.0,right
2019020949,Philadelphia Flyers,-0.5,right
2019020949,Winnipeg Jets,8.0,left
2019020950,Buffalo Sabres,-35.0,right
2019020950,Pittsburgh Penguins,43.0,left
2019020951,Carolina Hurricanes,46.0,left
2019020951,Toronto Maple Leafs,-13.0,right
2019020952,Montréal Canadiens,-25.0,right
2019020952,Ottawa Senators,35.0,left
2019020953,New York Rangers,-10.0,right
2019020953,San Jose Sharks,39.0,left
2019020954,Columbus Blue Jackets,-37.0,right
2019020954,Nashville Predators,5.0,left
2019020955,Arizona Coyotes,0.0,left
2019020955,Tampa Bay Lightning,-36.0,right
2019020956,Boston Bruins,42.0,left
2019020956,Vancouver Canucks,-0.0,right
2019020957,Florida Panthers,20.0,left
2019020957,Vegas Golden Knights,-37.0,right
2019020958,Colorado Avalanche,34.0,left
2019020958,Los Angeles Kings,-36.0,right
2019020959,Pittsburgh Penguins,36.0,left
2019020959,Washington Capitals,-3.0,right
2019020960,Buffalo Sabres,39.0,left
2019020960,Winnipeg Jets,-32.0,right
2019020961,Chicago Blackhawks,41.0,left
2019020961,Dallas Stars,-43.0,right
2019020962,New York Islanders,40.0,left
2019020962,San Jose Sharks,-40.0,right
2019020963,Calgary Flames,39.5,left
2019020963,Detroit Red Wings,-39.0,right
2019020964,Minnesota Wild,-32.0,left
2019020964,St. Louis Blues,-39.0,right
2019020965,Anaheim Ducks,42.25,left
2019020965,Vegas Golden Knights,-16.75,right
2019020966,Edmonton Oilers,43.5,left
2019020966,Los Angeles Kings,-6.0,right
2019020967,Columbus Blue Jackets,45.75,left
2019020967,Ottawa Senators,-45.5,right
2019020968,Boston Bruins,49.0,left
2019020968,Calgary Flames,0.0,right
2019020969,Montréal Canadiens,19.75,left
2019020969,Vancouver Canucks,13.0,right
2019020970,Tampa Bay Lightning,39.0,left
2019020970,Toronto Maple Leafs,-7.0,right
2019020971,New York Islanders,42.0,left
2019020971,New York Rangers,7.5,right
2019020972,Philadelphia Flyers,20.0,right
2019020972,San Jose Sharks,25.0,left
2019020973,Washington Capitals,-15.0,right
2019020973,Winnipeg Jets,35.0,left
2019020974,Carolina Hurricanes,-38.5,right
2019020974,Dallas Stars,-0.0,left
2019020975,Detroit Red Wings,-41.0,right
2019020975,New Jersey Devils,35.5,left
2019020976,Chicago Blackhawks,-34.0,right
2019020976,St. Louis Blues,40.0,left
2019020977,Nashville Predators,0.0,left
2019020977,Ottawa Senators,-42.5,right
2019020978,Columbus Blue Jackets,32.0,left
2019020978,Minnesota Wild,-53.0,right
2019020979,Arizona Coyotes,37.5,left
2019020979,Florida Panthers,-37.0,right
2019020980,Anaheim Ducks,17.25,left
2019020980,Edmonton Oilers,-40.25,right
2019020981,Buffalo Sabres,27.0,left
2019020981,Colorado Avalanche,-42.0,right
2019020982,Edmonton Oilers,24.0,left
2019020982,Vegas Golden Knights,-14.0,right
2019020983,Los Angeles Kings,34.0,left
2019020983,Pittsburgh Penguins,33.0,right
2019020984,Boston Bruins,18.0,left
2019020984,Dallas Stars,-34.0,right
2019020985,Montréal Canadiens,-20.0,left
2019020985,New York Rangers,-30.0,right
2019020986,Chicago Blackhawks,0.0,right
2019020986,Tampa Bay Lightning,38.0,left
2019020987,Florida Panthers,0.0,right
2019020987,Toronto Maple Leafs,35.0,left
2019020988,Ottawa Senators,20.0,left
2019020988,Vancouver Canucks,-4.0,right
2019020989,Detroit Red Wings,-39.0,right
2019020989,Minnesota Wild,19.0,left
2019020990,New York Islanders,-22.25,right
2019020990,St. Louis Blues,31.75,left
2019020991,Calgary Flames,-48.75,right
2019020991,Nashville Predators,54.0,left
2019020992,Washington Capitals,36.0,left
2019020992,Winnipeg Jets,-16.5,right
2019020993,New Jersey Devils,23.5,right
2019020993,San Jose Sharks,46.5,left
2019020994,New York Rangers,0.0,left
2019020994,Philadelphia Flyers,-35.0,right
2019020995,Columbus Blue Jackets,21.0,left
2019020995,Minnesota Wild,-19.0,right
2019020996,Carolina Hurricanes,-33.5,right
2019020996,Colorado Avalanche,-22.0,left
2019020997,Buffalo Sabres,29.0,left
2019020997,Vegas Golden Knights,-8.0,right
2019020998,Anaheim Ducks,18.5,left
2019020998,Pittsburgh Penguins,-35.0,right
2019020999,Boston Bruins,-35.0,right
2019020999,New York Islanders,10.0,left
2019021000,Calgary Flames,-36.5,right
2019021000,Tampa Bay Lightning,20.0,left
2019021001,Los Angeles Kings,51.75,left
2019021001,New Jersey Devils,-39.0,right
2019021002,Chicago Blackhawks,42.5,left
2019021002,Florida Panthers,-59.0,right
2019021003,Toronto Maple Leafs,-0.0,right
2019021003,Vancouver Canucks,35.0,left
2019021004,Carolina Hurricanes,4.5,left
2019021004,Montréal Canadiens,-26.0,right
2019021005,Detroit Red Wings,-35.0,right
2019021005,Ottawa Senators,60.0,left
2019021006,Dallas Stars,0.0,right
2019021006,St. Louis Blues,62.0,left
2019021007,Colorado Avalanche,-15.0,right
2019021007,Nashville Predators,40.0,left
2019021008,Arizona Coyotes,3.0,left
2019021008,Buffalo Sabres,-20.0,right
2019021009,Edmonton Oilers,0.0,left
2019021009,Winnipeg Jets,-35.0,right
2019021010,Pittsburgh Penguins,-32.0,right
2019021010,San Jose Sharks,36.0,left
2019021011,New York Rangers,-26.0,right
2019021011,Philadelphia Flyers,8.5,left
2019021012,Calgary Flames,32.5,left
2019021012,Florida Panthers,-47.0,right
2019021013,Columbus Blue Jackets,18.5,left
2019021013,Vancouver Canucks,-43.0,right
2019021014,Minnesota Wild,-36.0,right
2019021014,Washington Capitals,37.0,left
2019021015,Anaheim Ducks,53.0,left
2019021015,New Jersey Devils,-30.0,right
2019021016,Los Angeles Kings,-2.0,left
2019021016,Vegas Golden Knights,-57.0,right
2019021017,Colorado Avalanche,-20.0,left
2019021017,Detroit Red Wings,-42.5,right
2019021018,Edmonton Oilers,-0.0,right
2019021018,Nashville Predators,36.5,left
2019021019,Boston Bruins,-34.0,right
2019021019,Tampa Bay Lightning,36.0,left
2019021020,Montréal Canadiens,0.0,right
2019021020,New York Islanders,33.0,left
2019021021,New York Rangers,-41.0,right
2019021021,St. Louis Blues,-19.0,left
2019021022,Ottawa Senators,-12.0,right
2019021022,Pittsburgh Penguins,33.5,left
2019021023,Minnesota Wild,-39.0,right
2019021023,Nashville Predators,41.0,left
2019021024,Buffalo Sabres,23.5,right
2019021024,Winnipeg Jets,36.0,left
2019021025,Anaheim Ducks,40.5,left
2019021025,Chicago Blackhawks,-39.0,right
2019021026,Dallas Stars,-45.0,right
2019021026,Edmonton Oilers,0.75,left
2019021027,New Jersey Devils,37.0,left
2019021027,Vegas Golden Knights,-41.5,right
2019021028,San Jose Sharks,0.0,left
2019021028,Toronto Maple Leafs,-36.0,right
2019021029,Philadelphia Flyers,54.5,left
2019021029,Washington Capitals,-32.0,right
2019021030,Calgary Flames,-49.75,right
2019021030,Columbus Blue Jackets,22.5,left
2019021031,Anaheim Ducks,28.5,left
2019021031,Colorado Avalanche,-46.5,right
2019021032,Arizona Coyotes,61.0,left
2019021032,Vancouver Canucks,-37.5,right
2019021033,Buffalo Sabres,54.0,left
2019021033,Pittsburgh Penguins,-37.0,right
2019021034,Montréal Canadiens,-44.0,right
2019021034,Tampa Bay Lightning,31.0,left
2019021035,Boston Bruins,13.75,left
2019021035,Florida Panthers,-49.75,right
2019021036,New York Rangers,-49.0,right
2019021036,Washington Capitals,30.0,left
2019021037,Carolina Hurricanes,36.0,left
2019021037,Philadelphia Flyers,17.5,right
2019021038,New York Islanders,-34.0,right
2019021038,Ottawa Senators,37.0,left
2019021039,Dallas Stars,-41.0,right
2019021039,Nashville Predators,-5.5,left
2019021040,Chicago Blackhawks,-55.0,right
2019021040,Edmonton Oilers,3.5,left
2019021041,Los Angeles Kings,-36.0,right
2019021041,Toronto Maple Leafs,39.0,left
2019021042,Minnesota Wild,-24.5,right
2019021042,San Jose Sharks,44.0,left
2019021043,New Jersey Devils,0.0,left
2019021043,St. Louis Blues,-31.5,right
2019021044,Chicago Blackhawks,39.5,left
2019021044,Detroit Red Wings,-37.0,right
2019021045,Vegas Golden Knights,62.5,left
2019021045,Winnipeg Jets,20.0,right
2019021046,Arizona Coyotes,1.0,left
2019021046,Calgary Flames,-20.0,right
2019021047,Colorado Avalanche,41.0,left
2019021047,Vancouver Canucks,-23.5,right
2019021048,Anaheim Ducks,38.5,left
2019021048,Toronto Maple Leafs,-47.0,right
2019021049,Carolina Hurricanes,-26.0,right
2019021049,New York Islanders,21.0,left
2019021050,Pittsburgh Penguins,40.5,left
2019021050,Washington Capitals,-27.0,right
2019021051,Dallas Stars,-35.5,right
2019021051,Nashville Predators,35.0,left
2019021052,Los Angeles Kings,0.0,right
2019021052,Minnesota Wild,38.0,left
2019021053,Boston Bruins,34.0,left
2019021053,Tampa Bay Lightning,-19.5,right
2019021054,Florida Panthers,-34.5,right
2019021054,Montréal Canadiens,45.0,left
2019021055,New Jersey Devils,-20.0,left
2019021055,New York Rangers,-44.0,right
2019021056,Buffalo Sabres,41.5,right
2019021056,Philadelphia Flyers,43.0,left
2019021057,Ottawa Senators,-27.25,right
2019021057,San Jose Sharks,39.75,left
2019021058,Columbus Blue Jackets,-44.5,right
2019021058,Edmonton Oilers,0.0,left
2019021059,Carolina Hurricanes,-5.0,right
2019021059,Pittsburgh Penguins,23.0,left
2019021060,Detroit Red Wings,-37.5,right
2019021060,Tampa Bay Lightning,61.0,left
2019021061,Chicago Blackhawks,-38.5,right
2019021061,St. Louis Blues,25.5,left
2019021062,Calgary Flames,-0.0,right
2019021062,Vegas Golden Knights,45.0,left
2019021063,Anaheim Ducks,49.75,left
2019021063,Minnesota Wild,1.25,right
2019021064,Columbus Blue Jackets,30.5,left
2019021064,Vancouver Canucks,-20.0,right
2019021065,Colorado Avalanche,-18.0,right
2019021065,San Jose Sharks,-12.0,left
2019021066,Buffalo Sabres,59.5,left
2019021066,Washington Capitals,-34.0,right
2019021067,Arizona Coyotes,-10.0,left
2019021067,Winnipeg Jets,-38.0,right
2019021068,Edmonton Oilers,-1.5,left
2019021068,Vegas Golden Knights,-57.75,right
2019021069,Colorado Avalanche,37.0,left
2019021069,Los Angeles Kings,16.0,right
2019021070,Tampa Bay Lightning,31.0,left
2019021070,Toronto Maple Leafs,-54.0,right
2019021071,Montréal Canadiens,-35.0,right
2019021071,Nashville Predators,20.0,left
2019021072,New Jersey Devils,0.0,left
2019021072,Pittsburgh Penguins,-37.0,right
2019021073,Boston Bruins,3.0,left
2019021073,Philadelphia Flyers,-23.5,right
2019021074,Carolina Hurricanes,35.0,left
2019021074,Detroit Red Wings,-39.5,right
2019021075,Florida Panthers,1.0,right
2019021075,St. Louis Blues,30.0,left
2019021076,Dallas Stars,-37.0,right
2019021076,New York Rangers,20.0,left
2019021077,New York Islanders,63.0,left
2019021077,Vancouver Canucks,-6.5,right
2019021078,Anaheim Ducks,-20.0,left
2019021078,Ottawa Senators,-48.0,right
2019021079,Chicago Blackhawks,-34.0,right
2019021079,San Jose Sharks,39.0,left
2019021080,Edmonton Oilers,51.0,left
2019021080,Winnipeg Jets,-33.0,right
2019021081,Colorado Avalanche,1.75,right
2019021081,New York Rangers,35.25,left
2019021082,Los Angeles Kings,-55.0,right
2019021082,Ottawa Senators,20.0,left
2019030001,Boston Bruins,-47.0,right
2019030001,Philadelphia Flyers,25.5,left
2019030002,Tampa Bay Lightning,-34.0,right
2019030002,Washington Capitals,34.5,left
2019030003,Boston Bruins,-36.0,right
2019030003,Tampa Bay Lightning,32.0,left
2019030004,Philadelphia Flyers,-20.0,right
2019030004,Washington Capitals,4.5,left
2019030005,Boston Bruins,39.0,left
2019030005,Washington Capitals,38.0,right
2019030006,Philadelphia Flyers,-26.0,right
2019030006,Tampa Bay Lightning,-7.0,left
2019030011,Colorado Avalanche,35.0,left
2019030011,St. Louis Blues,-38.5,right
2019030012,Dallas Stars,-40.0,right
2019030012,Vegas Golden Knights,35.5,left
2019030013,Colorado Avalanche,-50.0,right
2019030013,Dallas Stars,-24.0,left
2019030014,St. Louis Blues,0.0,left
2019030014,Vegas Golden Knights,-36.0,right
2019030015,Colorado Avalanche,-19.5,right
2019030015,Vegas Golden Knights,12.0,left
2019030016,Dallas Stars,-50.0,right
2019030016,St. Louis Blues,4.0,left
2019030021,Montréal Canadiens,-9.0,left
2019030021,Pittsburgh Penguins,-46.5,right
2019030022,Montréal Canadiens,9.0,left
2019030022,Pittsburgh Penguins,-43.5,right
2019030023,Montréal Canadiens,-8.5,right
2019030023,Pittsburgh Penguins,22.0,left
2019030024,Montréal Canadiens,-33.0,right
2019030024,Pittsburgh Penguins,31.0,left
2019030031,Carolina Hurricanes,-34.0,right
2019030031,New York Rangers,5.0,left
2019030032,Carolina Hurricanes,-0.0,right
2019030032,New York Rangers,33.0,left
2019030033,Carolina Hurricanes,32.0,left
2019030033,New York Rangers,-8.5,right
2019030041,Florida Panthers,16.0,left
2019030041,New York Islanders,-37.0,right
2019030042,Florida Panthers,0.0,left
2019030042,New York Islanders,-34.0,right
2019030043,Florida Panthers,11.0,right
2019030043,New York Islanders,21.0,left
2019030044,Florida Panthers,-24.5,right
2019030044,New York Islanders,-3.0,left
2019030051,Columbus Blue Jackets,36.0,left
2019030051,Toronto Maple Leafs,-41.0,right
2019030052,Columbus Blue Jackets,14.0,left
2019030052,Toronto Maple Leafs,-50.0,right
2019030053,Columbus Blue Jackets,-11.25,right
2019030053,Toronto Maple Leafs,8.25,left
2019030054,Columbus Blue Jackets,-22.0,right
2019030054,Toronto Maple Leafs,38.25,left
2019030055,Columbus Blue Jackets,17.5,left
2019030055,Toronto Maple Leafs,-36.0,right
2019030061,Chicago Blackhawks,35.0,left
2019030061,Edmonton Oilers,-2.5,right
2019030062,Chicago Blackhawks,20.0,left
2019030062,Edmonton Oilers,-38.0,right
2019030063,Chicago Blackhawks,-36.0,right
2019030063,Edmonton Oilers,26.0,left
2019030064,Chicago Blackhawks,-20.0,left
2019030064,Edmonton Oilers,-52.0,right
2019030071,Arizona Coyotes,17.0,left
2019030071,Nashville Predators,-49.0,right
2019030072,Arizona Coyotes,49.0,left
2019030072,Nashville Predators,-35.0,right
2019030073,Arizona Coyotes,-6.0,left
2019030073,Nashville Predators,-49.0,right
2019030074,Arizona Coyotes,16.0,right
2019030074,Nashville Predators,34.25,left
2019030081,Minnesota Wild,43.0,left
2019030081,Vancouver Canucks,-24.0,right
2019030082,Minnesota Wild,44.0,left
2019030082,Vancouver Canucks,0.0,right
2019030083,Minnesota Wild,-52.5,right
2019030083,Vancouver Canucks,-50.0,left
2019030084,Minnesota Wild,13.25,right
2019030084,Vancouver Canucks,33.0,left
2019030091,Calgary Flames,-38.5,right
2019030091,Winnipeg Jets,33.0,left
2019030092,Calgary Flames,-37.0,right
2019030092,Winnipeg Jets,41.0,left
2019030093,Calgary Flames,32.0,left
2019030093,Winnipeg Jets,-1.0,right
2019030094,Calgary Flames,-7.0,left
2019030094,Winnipeg Jets,-16.5,right
2019030111,Montréal Canadiens,5.0,left
2019030111,Philadelphia Flyers,-27.5,right
2019030112,Montréal Canadiens,-0.0,left
2019030112,Philadelphia Flyers,-42.0,right
2019030113,Montréal Canadiens,-32.0,right
2019030113,Philadelphia Flyers,33.0,left
2019030114,Montréal Canadiens,-29.0,right
2019030114,Philadelphia Flyers,36.0,left
2019030115,Montréal Canadiens,23.5,left
2019030115,Philadelphia Flyers,-21.0,right
2019030116,Montréal Canadiens,-54.0,right
2019030116,Philadelphia Flyers,-6.0,left
2019030121,Columbus Blue Jackets,-18.0,left
2019030121,Tampa Bay Lightning,-35.75,right
2019030122,Columbus Blue Jackets,0.0,left
2019030122,Tampa Bay Lightning,-41.0,right
2019030123,Columbus Blue Jackets,59.0,left
2019030123,Tampa Bay Lightning,44.0,right
2019030124,Columbus Blue Jackets,0.0,right
2019030124,Tampa Bay Lightning,42.0,left
2019030125,Columbus Blue Jackets,-0.5,left
2019030125,Tampa Bay Lightning,-21.0,right
2019030131,New York Islanders,20.0,left
2019030131,Washington Capitals,-36.0,right
2019030132,New York Islanders,17.0,left
2019030132,Washington Capitals,-3.5,right
2019030133,New York Islanders,-37.0,right
2019030133,Washington Capitals,4.5,left
2019030134,New York Islanders,-46.5,right
2019030134,Washington Capitals,31.0,left
2019030135,New York Islanders,-32.5,right
2019030135,Washington Capitals,-32.5,right
2019030141,Boston Bruins,-20.0,right
2019030141,Carolina Hurricanes,-3.0,left
2019030142,Boston Bruins,-37.0,right
2019030142,Carolina Hurricanes,-1.0,left
2019030143,Boston Bruins,43.0,left
2019030143,Carolina Hurricanes,-17.5,right
2019030144,Boston Bruins,20.0,right
2019030144,Carolina Hurricanes,20.0,right
2019030145,Boston Bruins,-33.5,right
2019030145,Carolina Hurricanes,39.0,left
